date,finclip_id,mass_g,probe,resp,resp_vol_L,expt_period,time,do_percent_sat,po2_torr,umol_o2_per_sec,sel_start,sel_end,sel_duration_sec,notes
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1961.759,97.1003,154.7175,-0.0009,29:15.0,35:00.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1973.6912,97.2295,154.9233,-0.0009,41:15.0,46:45.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1986.7564,97.0527,154.6417,-0.001,54:30.0,59:30.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,1999.0686,97.2439,154.9464,-0.001,06:00.0,12:30.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2011.5038,97.0955,154.7099,-0.001,18:30.0,24:45.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2023.8154,96.932,154.4494,-0.0008,30:30.0,37:15.0,420,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2036.7532,96.7744,154.1982,-0.001,44:15.0,49:15.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2048.5613,96.7502,154.1597,-0.001,55:30.0,01:30.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2060.7468,96.9074,154.4101,-0.0011,07:30.0,13:45.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2073.6858,96.5722,153.8761,-0.0011,20:15.0,26:45.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2086.2484,96.6692,154.0307,-0.001,33:30.0,38:30.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2098.4351,96.7096,154.0951,-0.001,44:45.0,51:30.0,420,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2110.3678,96.6128,153.9408,-0.0008,56:30.0,03:30.0,435,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2122.6799,96.5718,153.8755,-0.0008,08:45.0,15:45.0,435,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2134.8667,96.7405,154.1442,-0.0009,20:45.0,28:00.0,450,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2147.9333,96.4392,153.6642,-0.001,34:30.0,40:15.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2159.6156,96.5214,153.7952,-0.0009,45:30.0,52:30.0,435,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2172.0535,96.6699,154.0317,-0.0011,58:30.0,04:15.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2184.4914,96.4584,153.6947,-0.0009,10:45.0,16:45.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2196.6759,96.6273,153.9638,-0.0011,23:30.0,28:15.0,300,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2209.616,96.4359,153.659,-0.0009,35:45.0,41:45.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2221.1734,96.7033,154.0849,-0.001,47:15.0,53:15.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2233.7346,96.529,153.8072,-0.001,59:30.0,06:00.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2245.7943,96.6864,154.058,-0.0009,11:15.0,18:15.0,435,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2258.4816,96.5612,153.8585,-0.0008,24:00.0,30:45.0,420,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2270.2924,96.7188,154.1097,-0.001,36:15.0,42:00.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2282.8528,96.6233,153.9575,-0.0008,48:45.0,54:30.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2295.4159,96.617,153.9475,-0.0012,01:45.0,06:30.0,300,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2307.2242,96.8433,154.3081,-0.0008,13:30.0,18:15.0,300,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2319.5339,96.5798,153.8882,-0.0009,24:45.0,31:30.0,420,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2332.3479,96.497,153.7563,-0.0011,38:00.0,43:45.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2344.1556,96.4783,153.7264,-0.0008,49:45.0,55:30.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2356.5907,96.8089,154.2532,-0.0009,01:45.0,08:15.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2368.9005,96.6519,154.003,-0.0008,13:45.0,20:45.0,435,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2381.7086,96.5622,153.8601,-0.0009,27:15.0,32:45.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2394.0238,96.3216,153.4767,-0.0012,39:45.0,44:45.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2405.957,96.408,153.6145,-0.0009,51:00.0,57:15.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2418.0142,96.2985,153.4399,-0.0008,02:45.0,09:30.0,420,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2430.8291,96.3366,153.5007,-0.0011,16:00.0,21:45.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2443.3883,96.6241,153.9587,-0.0011,29:00.0,33:45.0,300,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2455.1958,96.7168,154.1065,-0.0009,40:15.0,46:00.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2467.7583,96.4567,153.692,-0.0009,52:45.0,58:30.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2480.4427,96.6537,154.0059,-0.001,05:30.0,11:00.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2492.5046,96.5141,153.7835,-0.001,17:15.0,23:15.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2505.4448,96.4088,153.6157,-0.0009,30:00.0,36:15.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2517.3786,96.3293,153.4891,-0.0012,42:30.0,47:30.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2529.0615,96.665,154.024,-0.0009,53:30.0,59:45.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2541.9982,96.6218,153.955,-0.0008,06:15.0,12:45.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2554.3056,96.5434,153.8302,-0.0009,18:30.0,25:00.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2565.8595,96.6295,153.9673,-0.0011,30:30.0,36:00.0,345,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2579.176,96.6363,153.9782,-0.001,43:30.0,49:30.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2591.99,96.4541,153.6879,-0.0008,56:15.0,02:15.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2603.9244,96.5859,153.898,-0.0008,08:15.0,14:00.0,360,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2616.1112,96.4119,153.6207,-0.0007,20:00.0,26:30.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2627.9177,96.9141,154.4209,-0.0009,32:30.0,37:30.0,315,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2640.4784,96.8656,154.3436,-0.0008,44:15.0,50:45.0,405,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2653.2914,96.6803,154.0483,-0.0007,57:15.0,03:15.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2665.2249,96.7545,154.1665,-0.001,09:00.0,15:15.0,390,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2678.4155,96.8609,154.3361,-0.0007,22:15.0,28:15.0,375,
24-Oct-18,middle_stumpy,4.2,NFB0015,2,0.0735,mmr_smr,2690.726,96.7672,154.1868,-0.0009,34:30.0,40:30.0,375,
2-Nov-18,top_bottom,4.7,NFB0008,2,0.0735,mmr_at_pcrit,4.4017,13.0837,20.9706,-0.0018,02:00.0,06:45.0,300,
2-Nov-18,top_bottom,4.7,NFB0008,2,0.0735,mmr_at_pcrit,17.7182,13.7172,21.986,-0.0027,15:00.0,20:15.0,330,
2-Nov-18,top_bottom,4.7,NFB0008,2,0.0735,mmr_at_pcrit,30.7826,12.2808,19.6838,-0.0022,28:00.0,33:15.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,3.7725,92.1118,147.0585,-0.0104,01:00.0,06:30.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,16.2097,92.2772,147.3226,-0.0072,13:15.0,19:00.0,360,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,28.6444,92.5106,147.6951,-0.0071,26:00.0,31:00.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,40.8273,94.5818,151.0019,-0.0051,38:00.0,43:15.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,53.2595,95.2927,152.1368,-0.0049,50:30.0,55:30.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,65.5717,95.8586,153.0403,-0.0041,02:30.0,08:00.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,77.7523,95.8712,153.0605,-0.0041,14:45.0,20:00.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,90.315,95.7567,152.8775,-0.0043,27:30.0,32:15.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,102.8767,95.8145,152.9698,-0.0043,40:00.0,44:45.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,114.808,96.3583,153.838,-0.0037,51:30.0,57:00.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,127.1198,96.308,153.7578,-0.0041,04:00.0,09:00.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,139.8067,96.815,154.5673,-0.0035,16:45.0,21:30.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,151.742,97.1595,155.1172,-0.0032,28:15.0,33:45.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,164.3064,96.8552,154.6314,-0.0034,41:00.0,46:00.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,176.6111,96.9052,154.7112,-0.0035,53:15.0,58:15.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,188.9238,97.0185,154.8921,-0.0032,05:30.0,10:30.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,201.2317,97.0821,154.9937,-0.0032,17:45.0,22:45.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,213.5428,97.1399,155.0858,-0.0032,29:45.0,35:15.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,226.1063,97.0577,154.9546,-0.0032,42:30.0,47:30.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,238.0389,96.7868,154.5222,-0.0034,54:00.0,59:45.0,360,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,250.727,97.2337,155.2357,-0.0029,07:00.0,12:00.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,262.9108,97.1043,155.0291,-0.0031,19:15.0,24:00.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,275.22,97.3734,155.4588,-0.003,31:30.0,36:15.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,287.5325,97.4694,155.612,-0.0029,43:45.0,48:30.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,299.8433,97.3478,155.4179,-0.003,56:00.0,00:45.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,312.2772,97.4231,155.538,-0.0029,08:30.0,13:00.0,285,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,324.0891,97.7394,156.0431,-0.0027,19:45.0,25:15.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,336.65,97.697,155.9753,-0.0026,32:15.0,37:45.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,348.9587,97.7087,155.994,-0.0025,44:30.0,50:00.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,361.3962,97.6098,155.8361,-0.0028,57:00.0,02:15.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,373.7053,97.6883,155.9615,-0.0027,09:15.0,14:30.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,386.0174,97.6955,155.973,-0.0026,21:30.0,26:45.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,398.4524,97.6378,155.8808,-0.0027,34:00.0,39:00.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,411.0132,97.382,155.4724,-0.003,46:45.0,51:15.0,285,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,423.2,97.547,155.7358,-0.0028,58:30.0,03:45.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,435.51,97.643,155.8891,-0.0028,11:00.0,15:45.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,447.9429,97.4351,155.5571,-0.003,23:15.0,28:15.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,460.1288,97.7022,155.9836,-0.0027,35:15.0,40:30.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,472.6894,97.5383,155.722,-0.0027,47:45.0,53:00.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,484.8762,97.8214,156.1739,-0.0027,00:00.0,05:00.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,497.3151,97.8089,156.154,-0.0027,12:15.0,17:30.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,509.3682,97.6956,155.9731,-0.0028,24:15.0,29:30.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,522.0587,97.4341,155.5556,-0.0029,37:00.0,42:00.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,534.2416,97.5441,155.7312,-0.0028,49:00.0,54:15.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,546.6762,97.2394,155.2448,-0.003,01:30.0,06:30.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,558.9865,97.5934,155.8099,-0.0027,13:45.0,18:45.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,571.2984,97.6665,155.9267,-0.0027,26:00.0,31:00.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,583.6087,97.4553,155.5895,-0.0028,38:15.0,43:15.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,595.6683,97.7253,156.0206,-0.0026,50:15.0,55:15.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,608.1038,97.6298,155.868,-0.0027,02:30.0,07:45.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,620.4158,97.6495,155.8996,-0.0029,15:00.0,19:45.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,632.9791,97.5514,155.7428,-0.0029,27:30.0,32:15.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,645.2892,97.5718,155.7754,-0.0028,39:45.0,44:30.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,657.6008,97.5429,155.7294,-0.0028,52:00.0,56:45.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,669.9125,97.8057,156.1488,-0.0027,04:15.0,09:00.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,682.3473,97.8723,156.2552,-0.0027,16:45.0,21:15.0,285,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,694.408,97.8294,156.1866,-0.0027,28:30.0,33:30.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,707.0983,97.7253,156.0206,-0.0027,41:15.0,46:00.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,719.1531,97.8433,156.209,-0.0026,53:00.0,58:15.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,731.4666,97.9002,156.2998,-0.0026,05:15.0,10:30.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,744.1564,97.6151,155.8447,-0.0027,18:00.0,23:00.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,756.2152,97.8511,156.2213,-0.0026,29:45.0,35:15.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,768.4,97.895,156.2915,-0.0026,42:00.0,47:15.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,780.7098,97.9219,156.3344,-0.0025,54:15.0,59:30.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,793.2728,97.8363,156.1978,-0.0026,06:45.0,12:00.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,805.5841,97.8536,156.2253,-0.0026,19:00.0,24:15.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,817.8967,97.885,156.2754,-0.0026,31:30.0,36:15.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,829.9515,97.9887,156.441,-0.0025,43:15.0,48:30.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,842.2659,98.0809,156.5883,-0.0025,55:30.0,00:45.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,854.9548,97.7632,156.081,-0.0027,08:15.0,13:15.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,867.1375,98.0159,156.4845,-0.0029,20:30.0,25:15.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,879.6991,97.787,156.119,-0.0028,33:00.0,37:45.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,891.8812,97.9386,156.361,-0.0025,44:45.0,50:15.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,904.0659,98.1079,156.6313,-0.0024,57:00.0,02:15.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,916.3773,98.1741,156.7371,-0.0024,09:15.0,14:30.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,928.6882,98.0954,156.6114,-0.0023,21:15.0,27:00.0,360,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,941.247,97.9562,156.3892,-0.0024,34:00.0,39:15.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,953.3053,98.2687,156.8881,-0.0022,46:00.0,51:15.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,965.8674,98.1989,156.7766,-0.0023,58:30.0,03:45.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,978.3055,98.1774,156.7423,-0.0024,11:00.0,16:00.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,990.7379,98.0068,156.4699,-0.0026,23:15.0,28:30.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1002.6725,98.2755,156.899,-0.0022,35:00.0,40:30.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1015.1076,98.3175,156.966,-0.0023,47:30.0,52:45.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1027.6675,98.3324,156.9897,-0.0024,00:15.0,05:00.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1039.854,98.2505,156.8591,-0.0024,12:15.0,17:15.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1052.0394,98.3683,157.0471,-0.0022,24:15.0,29:30.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1064.2253,98.4276,157.1418,-0.0022,36:15.0,41:45.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1077.0389,98.0201,156.4912,-0.0025,49:15.0,54:15.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1089.3482,98.1347,156.6742,-0.0025,01:45.0,06:15.0,285,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1101.535,98.3834,157.0713,-0.0023,13:45.0,18:30.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1113.721,98.4099,157.1135,-0.0022,25:30.0,31:00.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1126.1549,98.3031,156.943,-0.0021,37:45.0,43:30.0,360,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1138.4667,98.3692,157.0486,-0.0022,50:15.0,55:30.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1150.8984,98.2318,156.8291,-0.0023,02:45.0,07:45.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1163.0833,98.4781,157.2224,-0.0021,14:45.0,20:00.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1175.5183,98.3975,157.0937,-0.0023,27:15.0,32:15.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1187.8302,98.5362,157.3152,-0.0022,39:30.0,44:30.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1200.1413,98.3613,157.0358,-0.0024,51:45.0,56:45.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1212.4547,98.3907,157.0828,-0.0022,04:00.0,09:00.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1224.7659,98.4589,157.1917,-0.0022,16:15.0,21:15.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1237.0754,98.3307,156.9871,-0.0023,28:15.0,33:45.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1249.5133,98.385,157.0737,-0.0025,41:00.0,45:45.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1262.0759,98.3705,157.0505,-0.0024,53:45.0,58:00.0,270,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1274.0087,98.401,157.0992,-0.0024,05:00.0,10:30.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1286.1955,98.1407,156.6838,-0.0026,17:15.0,22:30.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1299.1342,98.3177,156.9663,-0.0023,30:30.0,35:00.0,285,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1311.1936,98.4172,157.1252,-0.0023,42:15.0,47:15.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1323.3803,98.5561,157.347,-0.0022,54:15.0,59:30.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1336.0684,98.2717,156.8929,-0.0024,07:00.0,12:00.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1348.2542,98.2512,156.8602,-0.0023,19:15.0,24:00.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1360.5666,98.3691,157.0483,-0.0022,31:30.0,36:15.0,300,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1372.7536,98.1981,156.7753,-0.0022,43:15.0,48:45.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1385.0612,98.3324,156.9898,-0.0022,55:45.0,00:45.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1397.2477,98.3709,157.0512,-0.0021,07:45.0,13:00.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1409.9332,98.2331,156.8313,-0.0023,20:15.0,25:45.0,345,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1422.1174,98.3022,156.9416,-0.0022,32:30.0,37:45.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1434.4266,98.2116,156.7969,-0.0022,44:45.0,50:00.0,330,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1446.8627,98.1443,156.6894,-0.0023,57:15.0,02:15.0,315,
2-Nov-18,intop_inbottom,4.3,NFB0008,2,0.0735,mmr_smr,1459.2999,98.1817,156.7491,-0.0023,09:30.0,14:45.0,330,
